event time,asset,transaction time,ask,ask size,bid,bid size
1747689765922,ETHUSDT,1747689765929,2517.52,0.008,200.00,26.897
1747689765908,1000PEPEUSDT,1747689765930,0.0132741,684236,0.0132268,1588018
1747689765930,BTCUSDT,1747689765932,105275.90,5.611,5000.00,0.736
1747689765929,ETHUSDC,1747689765937,2518.18,32.386,2480.77,0.000
1747689765943,MOODENGUSDT,1747689765957,0.2465700,0,0.2428200,31300
1747689765918,DOGEUSDT,1747689765967,0.224080,49904,0.223500,103333
1747689765943,BTCUSDC,1747689765977,105770.3,1.705,101282.0,0.000
1747689765965,XRPUSDT,1747689765981,2.3791,6190.3,2.3560,19923.6
1747689766016,SOLUSDT,1747689766023,182.9300,5.56,165.4900,222.30
1747689766030,ETHUSDT,1747689766031,2517.29,28.691,200.00,26.897
1747689766014,1000PEPEUSDT,1747689766033,,,0.0131840,0
1747689766032,BTCUSDT,1747689766035,105275.90,5.627,5000.00,0.736
1747689766023,ETHUSDC,1747689766047,2518.18,22.046,2391.79,0.000
1747689766055,MOODENGUSDT,1747689766060,0.2465900,1123,0.2374500,164
1747689766069,DOGEUSDT,1747689766072,0.224070,6059,0.179250,590
1747689766073,XRPUSDT,1747689766084,2.3790,12426.3,2.3600,193833.5
1747689766100,BTCUSDC,1747689766107,105324.0,0.002,101282.0,1.173
1747689766123,SOLUSDT,1747689766127,165.7300,411.00,160.6500,239.25
1747689766131,ETHUSDT,1747689766132,2517.29,10.052,202.00,0.100
1747689766137,BTCUSDT,1747689766137,105275.90,3.823,1000.00,64.028
1747689766142,1000PEPEUSDT,1747689766144,0.0132455,129897,0.0105951,174112
1747689766150,ETHUSDC,1747689766150,2518.18,13.985,2467.57,0.078
1747689766151,MOODENGUSDT,1747689766161,0.2465800,811,0.2242600,5177
1747689766173,DOGEUSDT,1747689766175,0.224060,3988,0.179250,550
1747689766187,XRPUSDT,1747689766188,2.3789,5621.2,2.3759,7718.9
1747689766204,BTCUSDC,1747689766209,105300.3,0.762,84240.2,0.000
1747689766230,ETHUSDT,1747689766233,2517.29,0.000,200.00,26.897
1747689766238,BTCUSDT,1747689766239,105275.90,4.265,5000.00,0.756
1747689766226,SOLUSDT,1747689766239,165.7100,62.90,149.1300,11.15
1747689766245,1000PEPEUSDT,1747689766247,0.0132439,20049,0.0119194,57860
1747689766254,ETHUSDC,1747689766256,2518.18,28.002,2467.57,48.223
1747689766260,MOODENGUSDT,1747689766263,0.2465800,0,0.2243800,22060
1747689766272,DOGEUSDT,1747689766277,0.224060,4134,0.201640,3135
1747689766248,XRPUSDT,1747689766289,2.3789,5654.9,2.1409,41.1
1747689766331,ETHUSDT,1747689766334,2517.37,87.379,200.00,26.897
1747689766336,SOLUSDT,1747689766342,165.6500,0.00,160.6500,237.83
1747689766342,BTCUSDT,1747689766342,105275.90,4.105,5000.00,0.736
1747689766328,1000PEPEUSDT,1747689766350,0.0132455,121152,0.0132040,265785
1747689766336,BTCUSDC,1747689766362,105312.0,0.796,101603.4,0.000
1747689766359,ETHUSDC,1747689766362,2518.43,0.012,2466.41,80.991
1747689766343,MOODENGUSDT,1747689766366,0.2466100,0,0.2464900,1547
1747689766379,DOGEUSDT,1747689766380,0.224130,352914,0.219430,1732
1747689766392,XRPUSDT,1747689766393,2.3791,12892.9,2.3277,27898.0
1747689766428,ETHUSDT,1747689766436,2517.37,87.394,1258.40,0.024
1747689766425,SOLUSDT,1747689766445,165.7100,144.25,132.5700,1.16
1747689766444,BTCUSDT,1747689766445,105278.80,0.016,1000.00,64.028
1747689766422,1000PEPEUSDT,1747689766453,0.0133067,21859,0.0132103,34596
1747689766464,BTCUSDC,1747689766465,105324.0,0.000,101603.4,1.364
1747689766459,ETHUSDC,1747689766465,2518.31,0.397,2466.41,119.123
1747689766477,MOODENGUSDT,1747689766479,0.2466200,0,0.2334100,1293
1747689766449,DOGEUSDT,1747689766482,0.224130,364914,0.219430,664789
1747689766482,XRPUSDT,1747689766494,2.3790,12426.3,2.3685,44764.7
1747689766537,ETHUSDT,1747689766538,2517.16,0.000,200.00,26.897
1747689766543,BTCUSDT,1747689766547,105275.90,2.306,5000.00,0.736
1747689766546,SOLUSDT,1747689766555,165.7100,63.57,160.6500,239.25
1747689766528,1000PEPEUSDT,1747689766556,0.0132456,43168,0.0131773,380
1747689766517,BTCUSDC,1747689766567,105330.3,0.000,103329.7,0.000
1747689766577,ETHUSDC,1747689766578,2518.18,16.410,500.00,0.000
1747689766560,MOODENGUSDT,1747689766582,0.2466300,1522,0.2401600,4606
1747689766572,DOGEUSDT,1747689766584,0.224150,79006,0.219430,1732
1747689766602,XRPUSDT,1747689766603,2.3800,36557.1,2.3324,137.8
1747689766638,ETHUSDT,1747689766639,2517.16,0.000,200.00,26.897
1747689766649,BTCUSDT,1747689766650,105281.20,0.094,1000.00,64.178
1747689766650,SOLUSDT,1747689766657,165.7400,632.31,165.4200,857.06
1747689766612,1000PEPEUSDT,1747689766660,0.0132455,35400,0.0132258,16567
1747689766678,ETHUSDC,1747689766680,2518.18,7.387,500.00,0.050
1747689766679,BTCUSDC,1747689766683,105312.0,0.409,84240.2,0.002
1747689766683,MOODENGUSDT,1747689766685,0.2466300,1488,0.2410000,21143
1747689766654,DOGEUSDT,1747689766688,0.224060,4130,0.179250,550
1747689766698,XRPUSDT,1747689766704,2.3794,25437.8,2.3688,31462.5
1747689766737,ETHUSDT,1747689766740,2517.45,0.000,2466.57,4.593
1747689766749,BTCUSDT,1747689766751,105275.90,2.751,1000.00,64.028
1747689766756,1000PEPEUSDT,1747689766761,0.0132628,963845,0.0131705,7316
1747689766749,SOLUSDT,1747689766760,165.7300,315.06,160.6500,237.83
1747689766781,BTCUSDC,1747689766784,105301.3,0.000,84240.2,0.000
1747689766758,ETHUSDC,1747689766785,2518.18,7.407,2499.95,0.025
1747689766778,MOODENGUSDT,1747689766788,0.2466300,0,0.2342900,536
1747689766768,DOGEUSDT,1747689766790,0.224080,44562,0.223260,127206
1747689766839,ETHUSDT,1747689766843,2517.37,39.658,200.00,26.897
1747689766832,XRPUSDT,1747689766849,2.3794,26274.8,2.0775,892.8
1747689766850,BTCUSDT,1747689766852,105275.90,2.751,5000.00,0.736
1747689766861,1000PEPEUSDT,1747689766864,0.0132460,206830,0.0105951,174112
1747689766887,MOODENGUSDT,1747689766890,0.2466600,1170,0.2293700,10936
1747689766890,BTCUSDC,1747689766893,105340.0,0.066,101374.7,0.000
1747689766865,DOGEUSDT,1747689766894,0.224280,181852,0.223910,234203
1747689766883,ETHUSDC,1747689766900,2518.18,15.460,2491.52,68.135
1747689766933,SOLUSDT,1747689766943,165.7100,63.57,132.5700,1.22
1747689766942,ETHUSDT,1747689766945,2517.37,38.811,200.00,26.897
1747689766948,XRPUSDT,1747689766951,2.3789,5638.2,2.3586,17855.6
1747689766951,BTCUSDT,1747689766956,105280.80,0.003,1000.00,64.028
1747689766956,1000PEPEUSDT,1747689766967,,,0.0131886,7689
1747689766989,MOODENGUSDT,1747689766991,0.2466300,0,0.2386600,45
1747689766992,BTCUSDC,1747689766995,105324.0,0.002,101339.1,0.000
1747689766976,DOGEUSDT,1747689766997,0.224100,49370,0.222410,357111
1747689767031,ETHUSDC,1747689767032,2520.76,103.199,2500.15,506.170
1747689767000,SOLUSDT,1747689767045,165.7100,63.66,132.5700,1.16
1747689767046,ETHUSDT,1747689767047,2517.54,2.222,2441.30,0.688
1747689767020,XRPUSDT,1747689767052,2.3851,13358.3,2.3469,8703.4
1747689767056,BTCUSDT,1747689767058,105275.90,2.297,1000.00,64.028
1747689767056,1000PEPEUSDT,1747689767071,0.0132464,168891,0.0131713,4455581
1747689767089,MOODENGUSDT,1747689767093,0.2466800,1985,0.2343100,2939
1747689767071,BTCUSDC,1747689767097,105324.0,0.000,101339.1,1.172
1747689767102,DOGEUSDT,1747689767107,0.224060,3871,0.219430,1732
1747689767136,ETHUSDC,1747689767138,2518.18,7.395,2491.52,72.143
1747689767147,ETHUSDT,1747689767149,2517.37,25.717,200.00,26.897
1747689767150,SOLUSDT,1747689767153,165.7100,63.77,160.6500,237.83
1747689767154,XRPUSDT,1747689767154,2.3789,5488.2,2.3324,138.2
1747689767158,BTCUSDT,1747689767159,105282.70,0.002,5000.00,0.756
1747689767171,1000PEPEUSDT,1747689767173,0.0132439,0,0.0131113,679596
1747689767193,MOODENGUSDT,1747689767195,0.2466900,67,0.2444400,1957
1747689767194,BTCUSDC,1747689767199,,,84240.2,0.002
1747689767217,DOGEUSDT,1747689767220,0.224060,3865,0.179250,550
1747689767236,ETHUSDC,1747689767243,2518.18,15.456,2014.54,0.000
1747689767248,ETHUSDT,1747689767250,2517.37,29.088,200.00,26.897
1747689767249,SOLUSDT,1747689767255,165.7300,313.07,149.1300,11.15
1747689767255,XRPUSDT,1747689767257,2.3795,9377.3,2.1409,41.1
1747689767258,BTCUSDT,1747689767260,105283.00,0.008,1000.00,64.028
1747689767258,1000PEPEUSDT,1747689767277,0.0132448,101163,0.0119194,57860
1747689767293,MOODENGUSDT,1747689767312,0.2466600,379,0.2304800,100
1747689767312,BTCUSDC,1747689767316,105324.0,0.000,84240.2,0.000
1747689767324,DOGEUSDT,1747689767327,0.224060,10750,0.221040,85399
1747689767346,ETHUSDT,1747689767352,2517.37,16.299,2482.15,0.000
1747689767360,XRPUSDT,1747689767361,2.3795,12547.6,2.3354,4449.9
1747689767344,ETHUSDC,1747689767361,2518.18,6.454,2514.16,35.395
1747689767361,BTCUSDT,1747689767362,105283.00,0.006,1000.00,64.028
1747689767356,SOLUSDT,1747689767364,165.7100,63.81,164.5500,628.25
1747689767378,1000PEPEUSDT,1747689767380,0.0132448,0,0.0125804,0
1747689767408,MOODENGUSDT,1747689767415,0.2466600,401,0.2352100,9319
1747689767418,DOGEUSDT,1747689767430,0.224060,10569,0.218340,556770
1747689767451,ETHUSDT,1747689767453,2517.37,16.303,200.00,26.897
1747689767464,BTCUSDT,1747689767465,105282.80,0.188,5000.00,0.756
1747689767469,SOLUSDT,1747689767470,163.2200,0.00,132.5700,1.22
1747689767471,ETHUSDC,1747689767472,2518.18,14.515,2482.95,43.964
1747689767449,BTCUSDC,1747689767483,105408.4,0.477,105200.7,7.535
1747689767480,XRPUSDT,1747689767483,2.3789,5477.4,2.3597,129681.5
1747689767484,1000PEPEUSDT,1747689767489,0.0132448,0,0.0131835,682643
1747689767495,MOODENGUSDT,1747689767518,0.2466800,2010,0.2418000,909
1747689767533,DOGEUSDT,1747689767534,0.224060,4024,0.222880,127028
1747689767555,ETHUSDT,1747689767559,2517.37,16.311,200.00,26.897
1747689767561,BTCUSDT,1747689767566,105282.80,0.132,1000.00,64.028
1747689767553,SOLUSDT,1747689767571,165.7300,330.41,132.5700,1.16
1747689767567,ETHUSDC,1747689767579,2518.20,3.597,,
1747689767587,1000PEPEUSDT,1747689767592,0.0132454,3017,0.0131828,19282
1747689767532,BTCUSDC,1747689767606,,,105200.7,7.535
1747689767609,XRPUSDT,1747689767609,2.3852,33926.9,2.3597,129683.7
1747689767617,MOODENGUSDT,1747689767619,0.2467500,4550,0.2462100,8251
1747689767628,DOGEUSDT,1747689767639,0.224050,0,0.222700,62227
1747689767650,ETHUSDT,1747689767661,2517.37,35.600,2466.55,0.024
1747689767668,BTCUSDT,1747689767669,105275.90,2.295,1000.00,64.028
1747689767669,SOLUSDT,1747689767673,165.7000,0.00,160.6500,237.83
1747689767671,ETHUSDC,1747689767680,2518.19,0.000,2515.29,92.241
1747689767699,1000PEPEUSDT,1747689767704,0.0132453,0,0.0092720,0
1747689767703,BTCUSDC,1747689767707,105301.2,0.004,101516.7,1.170
1747689767702,XRPUSDT,1747689767710,2.3788,0.0,2.3039,5467.7
1747689767708,MOODENGUSDT,1747689767722,0.2467400,6256,0.2391800,37
1747689767742,DOGEUSDT,1747689767745,0.224060,10922,0.218560,91554
1747689767755,ETHUSDT,1747689767764,2517.37,26.132,200.00,26.897
1747689767771,BTCUSDT,1747689767771,105282.60,0.000,5000.00,0.756
1747689767691,SOLUSDT,1747689767779,165.8100,948.00,165.6100,664.35
1747689767743,ETHUSDC,1747689767789,2553.51,99.728,2014.54,0.000
1747689767770,1000PEPEUSDT,1747689767812,0.0132477,102873,0.0131612,163464
1747689767774,XRPUSDT,1747689767814,2.3792,15521.4,2.1410,4616.2
1747689767803,MOODENGUSDT,1747689767824,0.2467400,4945,0.2355100,81
1747689767810,BTCUSDC,1747689767823,105326.8,0.387,84240.2,0.000
1747689767846,DOGEUSDT,1747689767849,0.224060,12260,0.222640,709604
1747689767861,BTCUSDT,1747689767872,105282.50,0.002,1000.00,64.028
1747689767861,ETHUSDT,1747689767871,2517.37,36.669,200.00,26.897
1747689767866,SOLUSDT,1747689767886,165.7100,63.71,160.6500,239.25
1747689767890,ETHUSDC,1747689767893,,,2334.32,38.170
1747689767910,1000PEPEUSDT,1747689767915,0.0132454,6909,0.0105963,0
1747689767910,XRPUSDT,1747689767916,2.3789,5464.7,1.9031,412.5
1747689767914,MOODENGUSDT,1747689767926,0.2467400,4945,0.2340000,77411
1747689767932,BTCUSDC,1747689767943,105324.0,0.002,105200.7,7.578
1747689767926,DOGEUSDT,1747689767952,0.225020,220474,0.219690,1092329
1747689767972,BTCUSDT,1747689767973,105275.90,2.293,1000.00,64.028
1747689767963,ETHUSDT,1747689767973,2517.37,36.672,2502.06,29.677
1747689767991,SOLUSDT,1747689767993,165.7400,548.44,132.5700,1.22
1747689767967,ETHUSDC,1747689767999,2518.18,14.507,2492.78,32.051
1747689767977,1000PEPEUSDT,1747689768018,0.0132466,54762,0.0128501,0
1747689768018,XRPUSDT,1747689768019,2.3789,9676.7,2.1283,238.9
1747689768010,MOODENGUSDT,1747689768029,0.2467500,4550,0.2458500,11858
1747689768040,BTCUSDC,1747689768045,105666.8,0.043,104686.0,0.000
1747689768051,DOGEUSDT,1747689768053,0.224060,34737,0.222700,62227
1747689768071,BTCUSDT,1747689768075,105282.70,0.004,5000.00,0.756
1747689768079,ETHUSDT,1747689768079,2517.37,46.390,200.00,26.897
1747689768092,SOLUSDT,1747689768101,165.7100,144.39,132.5700,1.16
1747689768104,1000PEPEUSDT,1747689768120,0.0132466,2018,0.0131719,128377
1747689768114,XRPUSDT,1747689768121,2.3790,13483.7,2.3586,16585.4
1747689768107,ETHUSDC,1747689768127,2518.82,0.050,2457.91,0.000
1747689768111,MOODENGUSDT,1747689768133,0.2467400,4945,0.2392500,26330
1747689768151,DOGEUSDT,1747689768155,0.224060,34766,0.222880,127023
1747689768181,ETHUSDT,1747689768182,2517.37,44.603,2479.28,0.309
1747689768182,BTCUSDC,1747689768183,105324.0,0.000,104667.5,30.361
1747689768177,BTCUSDT,1747689768178,105275.90,3.645,1000.00,64.028
1747689768213,SOLUSDT,1747689768217,165.7100,256.41,160.6500,239.25
1747689768216,ETHUSDC,1747689768228,2518.18,14.826,2014.54,0.013
1747689768226,XRPUSDT,1747689768230,2.3789,15738.0,2.3710,8405.8
1747689768221,1000PEPEUSDT,1747689768230,0.0132419,0,0.0121842,0
1747689768231,MOODENGUSDT,1747689768234,0.2465900,0,0.2387200,0
1747689768258,DOGEUSDT,1747689768259,0.224060,84654,0.201640,3135
1747689768279,BTCUSDT,1747689768279,105275.90,4.682,1000.00,64.028
1747689768281,ETHUSDT,1747689768283,2517.32,0.000,2013.89,0.000
1747689768265,BTCUSDC,1747689768284,105370.9,0.417,84240.2,0.002
1747689768318,SOLUSDT,1747689768322,165.7100,300.85,149.1300,11.15
1747689768327,ETHUSDC,1747689768330,2518.18,16.613,2014.54,0.000
1747689768307,XRPUSDT,1747689768332,2.3789,18062.1,2.1409,41.1
1747689768311,1000PEPEUSDT,1747689768333,0.0132436,672922,0.0119208,270000
1747689768320,MOODENGUSDT,1747689768335,0.2465900,2429,0.2367500,37955
1747689768360,DOGEUSDT,1747689768361,0.224070,86594,0.222380,401680
1747689768379,BTCUSDT,1747689768382,105275.90,4.686,5000.00,0.756
1747689768337,BTCUSDC,1747689768385,,,84240.2,0.000
1747689768384,ETHUSDT,1747689768384,2517.33,95.175,200.00,26.897
1747689768420,SOLUSDT,1747689768423,165.7100,300.51,160.6500,237.83
1747689768429,ETHUSDC,1747689768432,2518.75,13.913,2467.37,48.148
1747689768433,1000PEPEUSDT,1747689768436,0.0132436,268034,0.0129221,1452711
1747689768433,XRPUSDT,1747689768437,2.3670,0.0,2.3783,3975.0
1747689768420,MOODENGUSDT,1747689768437,0.2466700,5464,0.2462300,43797
1747689768460,DOGEUSDT,1747689768464,0.224060,98118,0.221320,21886
1747689768483,BTCUSDT,1747689768483,105275.90,4.044,1000.00,64.028
1747689768480,ETHUSDT,1747689768486,2517.33,95.835,2470.72,24.510
1747689768492,BTCUSDC,1747689768515,105316.5,0.374,105200.7,7.578
1747689768524,SOLUSDT,1747689768534,165.7600,871.75,132.5700,1.22
1747689768535,ETHUSDC,1747689768536,2518.37,3.243,2505.16,299.856
1747689768533,1000PEPEUSDT,1747689768537,0.0132436,85208,0.0131792,22361
1747689768532,MOODENGUSDT,1747689768540,0.2465900,0,0.2392000,1328
1747689768514,XRPUSDT,1747689768541,2.3789,17458.3,2.3771,20502.3
1747689768545,DOGEUSDT,1747689768576,0.224130,490008,0.223910,226739
1747689768581,BTCUSDT,1747689768584,105275.90,4.224,1000.00,64.028
1747689768565,ETHUSDT,1747689768587,2517.34,0.930,2416.63,0.142
1747689768551,BTCUSDC,1747689768624,105311.9,0.023,105200.7,7.578
1747689768612,ETHUSDC,1747689768637,2520.84,108.541,2500.15,506.170
1747689768632,SOLUSDT,1747689768637,164.8700,0.00,132.5700,1.16
1747689768635,1000PEPEUSDT,1747689768640,0.0132443,0,0.0128944,1452711
1747689768636,MOODENGUSDT,1747689768643,0.2466100,0,0.2402900,39797
1747689768646,XRPUSDT,1747689768647,2.3789,17411.0,2.3763,5554.7
1747689768681,DOGEUSDT,1747689768683,0.224060,98093,0.221160,77563
1747689768682,BTCUSDT,1747689768687,105282.40,0.004,5000.00,0.736
1747689768686,ETHUSDT,1747689768696,2517.33,94.226,200.00,26.897
1747689768632,BTCUSDC,1747689768725,105312.0,0.796,105200.7,7.707
1747689768738,1000PEPEUSDT,1747689768742,0.0132446,0,0.0132167,139673
1747689768657,ETHUSDC,1747689768742,2520.45,3.757,2336.02,0.000
1747689768728,SOLUSDT,1747689768744,165.7100,302.48,160.8900,1083.68
1747689768708,MOODENGUSDT,1747689768746,0.2466300,1102,0.2457200,13250
1747689768709,XRPUSDT,1747689768748,2.3808,15095.3,2.3784,3409.0
1747689768744,DOGEUSDT,1747689768786,0.224070,53405,0.219190,206051
1747689768787,BTCUSDT,1747689768789,105285.20,0.018,1000.00,64.028
1747689768798,ETHUSDT,1747689768799,2517.33,95.011,2498.98,0.033
1747689768832,BTCUSDC,1747689768833,,,84240.2,0.000
1747689768829,1000PEPEUSDT,1747689768845,0.0132461,218421,0.0132290,86614
1747689768830,SOLUSDT,1747689768846,165.7100,301.48,160.6500,237.83
1747689768847,MOODENGUSDT,1747689768848,0.2467200,3222,0.2347600,20569
1747689768787,ETHUSDC,1747689768853,,,2336.02,59.332
1747689768884,BTCUSDT,1747689768892,105285.90,0.128,1000.00,64.028
1747689768852,DOGEUSDT,1747689768897,0.224180,256355,0.219410,1005191
1747689768900,ETHUSDT,1747689768901,2517.33,94.211,2416.63,0.152
1747689768925,BTCUSDC,1747689768936,105408.4,0.477,103854.6,0.481
1747689768944,XRPUSDT,1747689768946,2.3789,17393.9,2.3597,129681.5
1747689768929,1000PEPEUSDT,1747689768948,0.0132436,85296,0.0132175,2951610
1747689768945,SOLUSDT,1747689768950,165.7100,301.48,165.1500,158.87
1747689768940,MOODENGUSDT,1747689768950,0.2465900,1536,0.2347600,124
1747689768962,ETHUSDC,1747689768971,2520.75,102.570,2014.54,0.013
1747689768990,BTCUSDT,1747689768995,105275.90,4.223,5000.00,0.736
1747689769001,ETHUSDT,1747689769002,2518.91,8.320,200.00,26.897
1747689768988,DOGEUSDT,1747689769004,0.224190,30008,0.179250,590
1747689768992,BTCUSDC,1747689769039,,,105200.7,7.707
1747689769046,1000PEPEUSDT,1747689769051,0.0132448,1745,0.0131940,383
1747689769042,XRPUSDT,1747689769053,2.3815,13071.4,1.9031,412.5
1747689769080,MOODENGUSDT,1747689769091,0.2465900,0,0.2462500,1689
1747689769097,BTCUSDT,1747689769098,105275.90,4.048,1000.00,64.028
1747689769099,SOLUSDT,1747689769102,165.7100,300.69,132.5700,1.16
1747689769102,ETHUSDT,1747689769103,2517.73,1.840,2013.86,0.000
1747689769004,ETHUSDC,1747689769105,,,2014.54,0.000
1747689769099,DOGEUSDT,1747689769110,0.224130,491457,0.179250,550
1747689769134,BTCUSDC,1747689769140,105767.3,3.908,105200.7,7.707
1747689769149,1000PEPEUSDT,1747689769154,0.0132456,101188,0.0132384,9773
1747689769153,XRPUSDT,1747689769159,2.3851,10077.3,2.3598,114973.1
1747689769172,MOODENGUSDT,1747689769195,0.2466000,28,0.2353800,8643
1747689769199,BTCUSDT,1747689769200,105275.90,3.985,1000.00,64.028
1747689769202,ETHUSDT,1747689769205,2517.33,94.227,200.00,26.897
1747689769152,ETHUSDC,1747689769208,2518.18,16.551,2479.47,12.116
1747689769211,DOGEUSDT,1747689769213,0.224150,65487,0.201640,3160
1747689769213,SOLUSDT,1747689769217,165.7100,305.86,149.1300,11.15
1747689769256,1000PEPEUSDT,1747689769257,0.0132463,17822,0.0105949,661
1747689769278,XRPUSDT,1747689769291,2.3790,14822.8,2.1409,41.1
1747689769253,MOODENGUSDT,1747689769297,0.2466400,1348,0.2464500,6106
1747689769282,BTCUSDC,1747689769299,,,105200.7,7.707
1747689769299,BTCUSDT,1747689769301,105275.90,3.779,5000.00,0.756
1747689769304,ETHUSDT,1747689769306,2517.33,75.233,200.00,26.897
1747689769303,DOGEUSDT,1747689769315,0.224110,139315,0.201640,3135
1747689769266,ETHUSDC,1747689769326,2518.18,16.551,2495.11,0.445
1747689769313,SOLUSDT,1747689769332,165.7100,299.03,160.6500,237.83
1747689769356,1000PEPEUSDT,1747689769358,0.0132431,0,0.0105949,0
1747689769383,XRPUSDT,1747689769394,2.3795,11477.3,2.3588,35192.7
1747689769402,BTCUSDT,1747689769403,105275.90,4.392,1000.00,64.028
1747689769399,BTCUSDC,1747689769404,105528.8,0.036,84240.2,0.000
1747689769401,ETHUSDT,1747689769408,2517.33,78.409,2477.54,6.393
1747689769409,MOODENGUSDT,1747689769411,0.2465200,0,0.2465200,8900
1747689769415,DOGEUSDT,1747689769419,0.224060,98127,0.219400,34929
1747689769429,SOLUSDT,1747689769434,165.7100,305.53,165.5100,995.94
1747689769460,1000PEPEUSDT,1747689769460,0.0132434,31772,0.0131169,22871
1747689769401,ETHUSDC,1747689769465,2518.46,3.503,2480.95,44.276
1747689769507,BTCUSDT,1747689769507,105275.90,3.778,1000.00,64.028
1747689769510,ETHUSDT,1747689769511,2517.33,75.205,200.00,26.897
1747689769503,MOODENGUSDT,1747689769512,0.2467100,4618,0.2418800,77229
1747689769507,BTCUSDC,1747689769519,106185.7,0.000,101283.9,0.929
1747689769510,DOGEUSDT,1747689769523,0.224060,98201,0.223670,181661
1747689769529,SOLUSDT,1747689769535,165.7100,306.01,160.6500,239.25
1747689769532,XRPUSDT,1747689769537,2.3789,17804.0,2.3053,8619.3
1747689769558,1000PEPEUSDT,1747689769561,0.0132434,1053,0.0132176,206462
1747689769563,ETHUSDC,1747689769583,2518.93,0.127,2014.54,0.000
1747689769605,BTCUSDT,1747689769608,105282.80,0.076,5000.00,0.736
1747689769610,ETHUSDT,1747689769612,2517.60,16.808,200.00,26.897
1747689769561,MOODENGUSDT,1747689769615,,,0.2464500,5432
1747689769619,DOGEUSDT,1747689769625,0.224050,131574,0.179250,550
1747689769608,BTCUSDC,1747689769633,105405.9,5.222,105200.7,0.001
1747689769614,SOLUSDT,1747689769639,165.7200,313.09,132.5700,1.16
1747689769656,XRPUSDT,1747689769662,2.3789,17802.0,2.2965,6320.0
1747689769662,1000PEPEUSDT,1747689769664,0.0132466,278210,0.0131368,90108
1747689769674,ETHUSDC,1747689769700,2520.34,1.735,2515.34,11.154
1747689769711,BTCUSDT,1747689769711,105275.90,4.365,1000.00,64.028
1747689769711,ETHUSDT,1747689769713,2517.60,18.984,2487.12,12.044
1747689769726,DOGEUSDT,1747689769729,0.224050,129148,0.223310,36963
1747689769725,SOLUSDT,1747689769754,165.7100,308.01,160.6500,237.83
1747689769740,MOODENGUSDT,1747689769760,0.2466000,0,0.2462500,1689
1747689769759,XRPUSDT,1747689769765,2.3789,17612.5,2.3670,2211.4
1747689769765,1000PEPEUSDT,1747689769769,0.0132530,114358,0.0130514,0
1747689769689,BTCUSDC,1747689769771,105405.9,5.222,,
1747689769811,BTCUSDT,1747689769814,105281.20,0.094,1000.00,64.028
1747689769811,ETHUSDT,1747689769814,2517.60,17.896,200.00,26.897
1747689769846,DOGEUSDT,1747689769853,0.224110,268096,0.222700,62227
1747689769843,SOLUSDT,1747689769857,165.7100,306.91,165.6800,441.74
1747689769849,ETHUSDC,1747689769862,2518.18,20.514,,
1747689769810,MOODENGUSDT,1747689769863,,,0.2460600,5032
1747689769865,XRPUSDT,1747689769871,2.3789,17235.5,2.1410,3745.0
1747689769878,BTCUSDC,1747689769883,105405.9,5.222,84240.2,0.000
1747689769876,1000PEPEUSDT,1747689769910,0.0132442,2080,0.0131868,1944066
1747689769916,BTCUSDT,1747689769917,105282.50,0.202,5000.00,0.736
1747689769917,ETHUSDT,1747689769918,2517.60,16.808,200.00,26.897
1747689769932,DOGEUSDT,1747689769955,0.224050,129208,0.223580,148949
1747689769946,SOLUSDT,1747689769963,165.7100,306.91,160.6500,239.25
1747689769962,ETHUSDC,1747689769970,2527.88,5.595,2458.94,0.000
1747689769969,XRPUSDT,1747689769979,2.3789,17605.0,2.1816,4147.3
1747689769947,MOODENGUSDT,1747689769982,0.2466600,1727,,
1747689770010,1000PEPEUSDT,1747689770011,0.0132447,38719,0.0132187,808474
1747689769982,BTCUSDC,1747689770014,105405.9,5.222,101575.3,0.877
1747689770018,BTCUSDT,1747689770019,105275.90,4.358,1000.00,64.028
1747689770025,ETHUSDT,1747689770026,2480.33,0.000,2013.86,0.013
1747689770029,DOGEUSDT,1747689770062,0.224070,115827,0.223670,135592
1747689770070,SOLUSDT,1747689770071,165.7300,528.34,160.6500,237.83
1747689770079,XRPUSDT,1747689770082,2.3789,17259.3,2.3241,13019.8
1747689770055,MOODENGUSDT,1747689770086,0.2466500,281,0.2458100,1164
1747689770099,ETHUSDC,1747689770103,2543.19,31.940,2014.54,0.000
1747689770112,1000PEPEUSDT,1747689770114,0.0132468,37676,0.0105947,661
1747689770118,BTCUSDT,1747689770121,105275.90,4.324,1000.00,64.028
1747689770125,ETHUSDT,1747689770129,2517.60,17.896,200.00,26.897
1747689770161,DOGEUSDT,1747689770164,0.224060,109891,0.222190,88431
1747689770167,SOLUSDT,1747689770174,165.7100,306.81,132.5700,1.16
1747689770166,BTCUSDC,1747689770183,105323.3,0.118,105204.3,1.296
1747689770183,XRPUSDT,1747689770185,2.3815,13071.4,2.3671,120608.4
1747689770167,MOODENGUSDT,1747689770187,0.2466300,0,0.2421200,41
1747689770172,ETHUSDC,1747689770205,2518.55,0.030,2500.15,506.170
1747689770189,1000PEPEUSDT,1747689770215,0.0132517,449435,0.0105947,0
1747689770221,BTCUSDT,1747689770222,105282.70,0.128,5000.00,0.736
1747689770231,ETHUSDT,1747689770232,2517.33,75.189,200.00,26.897
1747689770268,DOGEUSDT,1747689770271,0.224070,99125,0.201640,3135
1747689770263,SOLUSDT,1747689770285,165.7300,519.09,149.1300,11.15
